"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Azi21",2.62376294801331e-13,0.577236963865213,0.34,0.184,6.59325391206264e-09,"Neurons","Azi2"
"Snrpc1",2.8127625040642e-13,0.427072699853027,0.438,0.258,7.06819089646294e-09,"Neurons","Snrpc"
"Bag6",2.9413976736522e-13,0.525464285907191,0.28,0.142,7.39143821412061e-09,"Neurons","Bag6"
"Xrn1",2.9909222086734e-13,0.446993327906997,0.358,0.196,7.51588841817537e-09,"Neurons","Xrn1"
"Paxbp1",3.01426566410933e-13,0.4413667238143,0.324,0.172,7.57454818734033e-09,"Neurons","Paxbp1"
"Rbbp42",3.05734791949934e-13,0.416622651926343,0.508,0.311,7.68280958690989e-09,"Neurons","Rbbp4"
"Paip21",3.16007579835607e-13,0.272980718204434,0.678,0.43,7.94095447368897e-09,"Neurons","Paip2"
"Zfp397",3.77337495535343e-13,0.610076673756402,0.25,0.124,9.48211392530764e-09,"Neurons","Zfp397"
"Epc1",3.98904126745861e-13,0.478774029959751,0.314,0.166,1.00240618009967e-08,"Neurons","Epc1"
"Mrps251",4.09430106456835e-13,0.623334006598456,0.264,0.135,1.02885691451538e-08,"Neurons","Mrps25"
"Gbf11",4.10126659849329e-13,0.698765842795232,0.29,0.155,1.03060728353538e-08,"Neurons","Gbf1"
"Trappc2l1",4.2744328168145e-13,0.447624106581711,0.428,0.255,1.07412222253732e-08,"Neurons","Trappc2l"
"Smarce11",5.7176121467877e-13,0.560703334934251,0.43,0.259,1.43677875636628e-08,"Neurons","Smarce1"
"Rlf1",6.76308175064357e-13,0.613663422873615,0.324,0.175,1.69949481311922e-08,"Neurons","Rlf"
"Golph33",6.98373336474533e-13,0.481739527615131,0.368,0.213,1.75494235722686e-08,"Neurons","Golph3"
"Uqcc24",7.23360971065854e-13,0.379443453158715,0.526,0.333,1.81773378419138e-08,"Neurons","Uqcc2"
"Tmcc11",8.10455126573992e-13,0.292352630558066,0.344,0.185,2.03659268756778e-08,"Neurons","Tmcc1"
"Slain2",8.35643711667896e-13,0.503114301230297,0.306,0.162,2.09988908305025e-08,"Neurons","Slain2"
"Hadhb1",8.56056940724093e-13,0.439570388031429,0.36,0.204,2.15118548634557e-08,"Neurons","Hadhb"
"Mcrip11",8.58546058024513e-13,0.437486915446072,0.384,0.215,2.1574403892098e-08,"Neurons","Mcrip1"
"Pcnp2",1.02193020361753e-12,0.460176729008487,0.44,0.268,2.56800840867049e-08,"Neurons","Pcnp"
"Abcf11",1.02289627168767e-12,0.395284751565885,0.498,0.308,2.57043604112394e-08,"Neurons","Abcf1"
"Copb11",1.1121981995235e-12,0.392258689688811,0.472,0.284,2.7948428555826e-08,"Neurons","Copb1"
"Tet3",1.11961571625267e-12,0.505679296402583,0.36,0.206,2.81348233337133e-08,"Neurons","Tet3"
"Wasl2",1.29831132426144e-12,0.494362290630259,0.312,0.168,3.26252652673658e-08,"Neurons","Wasl"
"Hsd17b41",1.34101330417488e-12,0.646408971441205,0.288,0.154,3.36983233206107e-08,"Neurons","Hsd17b4"
"Aggf11",1.35022855420702e-12,0.508216301647128,0.294,0.156,3.39298933386681e-08,"Neurons","Aggf1"
"Srsf61",1.3553315316478e-12,0.382557822014568,0.444,0.262,3.40581260587775e-08,"Neurons","Srsf6"
"Tbc1d151",1.54434129654801e-12,0.562556457029684,0.31,0.167,3.88077524409549e-08,"Neurons","Tbc1d15"
"Irs21",1.55931608912147e-12,0.474956648251545,0.27,0.139,3.91840540035333e-08,"Neurons","Irs2"
"Chfr",1.70840004719862e-12,0.51635898119537,0.274,0.14,4.29303847860541e-08,"Neurons","Chfr"
"Appbp2",1.74577923547416e-12,0.585257076808621,0.274,0.143,4.38696864082302e-08,"Neurons","Appbp2"
"Ddx242",1.83981179886484e-12,0.286369357092064,0.644,0.425,4.62326306936746e-08,"Neurons","Ddx24"
"Prpf194",1.88713855232173e-12,0.544018757956146,0.322,0.178,4.74219046812927e-08,"Neurons","Prpf19"
"Aqr1",1.91155161579372e-12,0.547134489674336,0.3,0.162,4.80353805532803e-08,"Neurons","Aqr"
"Erg281",1.94400425735238e-12,0.59549199509811,0.302,0.162,4.88508829830079e-08,"Neurons","Erg28"
"Dcaf83",2.1995314513337e-12,0.447937730899416,0.416,0.244,5.52720258405645e-08,"Neurons","Dcaf8"
"Surf1",2.21032857081262e-12,0.564699057827113,0.268,0.139,5.55433466559504e-08,"Neurons","Surf1"
"Mrpl361",2.2381683590809e-12,0.429444327485691,0.366,0.208,5.6242932695344e-08,"Neurons","Mrpl36"
"Timm441",2.23947114015381e-12,0.698699777183072,0.25,0.128,5.62756702809251e-08,"Neurons","Timm44"
"Nudcd3",2.26202116761688e-12,0.510275426957933,0.368,0.213,5.68423299210445e-08,"Neurons","Nudcd3"
"Mfsd62",2.28834009967864e-12,0.457439824348682,0.282,0.148,5.75036983648245e-08,"Neurons","Mfsd6"
"Ccdc1862",2.69335337730075e-12,0.50236108792128,0.322,0.179,6.76812770181906e-08,"Neurons","Ccdc186"
"Supt61",2.89224531547074e-12,0.572147142534396,0.358,0.206,7.26792325324642e-08,"Neurons","Supt6"
"Map2k21",3.06456256754289e-12,0.390307601784444,0.484,0.3,7.70093927597852e-08,"Neurons","Map2k2"
"Pink12",3.15073039368247e-12,0.508190938492752,0.32,0.176,7.91747040628467e-08,"Neurons","Pink1"
"Denr1",3.22333591953357e-12,0.37316030505469,0.476,0.294,8.09992083219591e-08,"Neurons","Denr"
"Psmd112",3.32237264062763e-12,0.389951070279,0.472,0.289,8.34879020863317e-08,"Neurons","Psmd11"
"Mfsd14a",3.5329739029605e-12,0.640163160585821,0.254,0.131,8.87801012074943e-08,"Neurons","Mfsd14a"
"Sarnp1",3.65788035102172e-12,0.337073977063039,0.568,0.36,9.19188753408247e-08,"Neurons","Sarnp"
"Vps41",3.77082070802178e-12,0.583052900752601,0.262,0.135,9.47569535718793e-08,"Neurons","Vps41"
"Snrpb1",3.92586241149006e-12,0.305874912874718,0.724,0.507,9.86529965383338e-08,"Neurons","Snrpb"
"Mrpl122",4.16082005963141e-12,0.348701283572998,0.38,0.217,1.04557247278478e-07,"Neurons","Mrpl12"
"Txnl4a1",4.24809041698733e-12,0.565149425732536,0.298,0.162,1.06750264088475e-07,"Neurons","Txnl4a"
"Slirp4",4.30252974085492e-12,0.463285208591956,0.386,0.228,1.08118269857943e-07,"Neurons","Slirp"
"Psmd8",4.47406169359662e-12,0.291668152991513,0.578,0.373,1.12428696298389e-07,"Neurons","Psmd8"
"R3hdm2",4.48948620446739e-12,0.349146553369072,0.44,0.262,1.12816298832061e-07,"Neurons","R3hdm2"
"Rif12",4.50784492771056e-12,0.474015837728146,0.36,0.205,1.13277635188439e-07,"Neurons","Rif1"
"Ahctf11",5.51080099969635e-12,0.603638565508616,0.25,0.127,1.3848091832137e-07,"Neurons","Ahctf1"
"Hltf",5.62277983556455e-12,0.538500641352092,0.278,0.148,1.41294834487902e-07,"Neurons","Hltf"
"Atf41",6.11555667580853e-12,0.286386789864694,0.57,0.36,1.53677823706392e-07,"Neurons","Atf4"
"Grcc102",6.76458244743957e-12,0.318895865939659,0.824,0.656,1.69987192321709e-07,"Neurons","Grcc10"
"Mib12",7.57277407217341e-12,0.574618637942542,0.268,0.143,1.90296239659646e-07,"Neurons","Mib1"
"Ppp2r2a",7.65432383719978e-12,0.4783934768036,0.364,0.213,1.92345503704993e-07,"Neurons","Ppp2r2a"
"Cd553",7.73019657673458e-12,1.74029430084191,0.282,0.169,1.94252109776763e-07,"Neurons","Cd55"
"Psma32",8.46957026679443e-12,0.354855104499072,0.828,0.609,2.12831831234277e-07,"Neurons","Psma3"
"Rer11",8.71335234288403e-12,0.336137729503486,0.6,0.397,2.18957831024333e-07,"Neurons","Rer1"
"Vps54",8.92804461243863e-12,0.550685627685937,0.266,0.139,2.2435283306597e-07,"Neurons","Vps54"
"Anxa54",8.99256710629301e-12,0.365427847284767,0.736,0.526,2.25974218814037e-07,"Neurons","Anxa5"
"Atp6ap11",9.51816587132697e-12,0.425948267402526,0.4,0.235,2.39181990180575e-07,"Neurons","Atp6ap1"
"Srsf102",1.01125367903504e-11,0.340736853393521,0.46,0.281,2.54117937004716e-07,"Neurons","Srsf10"
"Fkbp81",1.09706622530325e-11,0.386083425541139,0.44,0.269,2.75681771756452e-07,"Neurons","Fkbp8"
"Rwdd11",1.11686970195007e-11,0.312404455423332,0.536,0.341,2.80658187403033e-07,"Neurons","Rwdd1"
"Ubqln11",1.39465083946855e-11,0.552056708507969,0.284,0.154,3.50461809450052e-07,"Neurons","Ubqln1"
"Ss18",1.43397079779753e-11,0.504418916389188,0.28,0.148,3.6034252177854e-07,"Neurons","Ss18"
"Papss13",1.53372211428977e-11,0.527879097323267,0.268,0.143,3.85409030099877e-07,"Neurons","Papss1"
"Tob15",1.64594345067319e-11,0.447535010458002,0.348,0.201,4.13609129719665e-07,"Neurons","Tob1"
"Tnpo3",1.79758657171323e-11,0.522988880899142,0.302,0.167,4.51715529605818e-07,"Neurons","Tnpo3"
"Tnpo1",1.84654627540795e-11,0.449449555603266,0.282,0.151,4.64018613547263e-07,"Neurons","Tnpo1"
"Ssna11",1.86463748161172e-11,0.41946434004904,0.356,0.204,4.68564752754208e-07,"Neurons","Ssna1"
"Ahsa11",1.93544189240966e-11,0.494125814458663,0.306,0.165,4.86357193143623e-07,"Neurons","Ahsa1"
"Baz2a",1.96746921495123e-11,0.523899278508036,0.318,0.177,4.94405339025096e-07,"Neurons","Baz2a"
"Bdp12",2.00457240796286e-11,0.425058374449911,0.346,0.198,5.03729000396988e-07,"Neurons","Bdp1"
"Cnot4",2.0566518152167e-11,0.454403240771209,0.38,0.224,5.16816034645804e-07,"Neurons","Cnot4"
"Hikeshi1",2.20111397968806e-11,0.585309606560917,0.256,0.136,5.53117931955814e-07,"Neurons","Hikeshi"
"Pcif1",2.58950414802769e-11,0.417048937519626,0.314,0.178,6.50716497357879e-07,"Neurons","Pcif1"
"Poldip3",2.60207718164804e-11,0.516129213707358,0.29,0.158,6.53875974976337e-07,"Neurons","Poldip3"
"Galnt11",2.74315336942578e-11,0.337234749649591,0.416,0.245,6.89327010203004e-07,"Neurons","Galnt1"
"Hk12",2.96793391729146e-11,0.292489618601418,0.29,0.157,7.45812114076171e-07,"Neurons","Hk1"
"Clpp3",2.97148481101149e-11,0.720353214047064,0.27,0.15,7.46704418159076e-07,"Neurons","Clpp"
"Tmed71",3.00651307118220e-11,0.455027889263734,0.34,0.196,7.55506669657376e-07,"Neurons","Tmed7"
"Brd9",3.104808536733e-11,0.464066846196605,0.3,0.167,7.80207337195635e-07,"Neurons","Brd9"
"Uvrag",3.45838803453229e-11,0.321201075223316,0.342,0.192,8.6905832919762e-07,"Neurons","Uvrag"
"Kmt2c",3.47827639335587e-11,0.287730774201296,0.45,0.271,8.74056074886397e-07,"Neurons","Kmt2c"
"Cdc372",3.87181790217329e-11,0.282379838642602,0.586,0.379,9.72949120637125e-07,"Neurons","Cdc37"
"Cyp51",3.88219553315059e-11,0.40100715680042,0.266,0.139,9.75556915525411e-07,"Neurons","Cyp51"
"Leprot1",3.89677608646208e-11,0.396192570471063,0.316,0.175,9.79220862767055e-07,"Neurons","Leprot"
"Mob41",3.97928421512113e-11,0.298572284945808,0.41,0.243,9.99954330417789e-07,"Neurons","Mob4"
"Babam2",4.23607218014451e-11,0.527857918335032,0.25,0.133,1.06448257814851e-06,"Neurons","Babam2"
"Ap2b1",4.31522328710723e-11,0.465980145916615,0.39,0.236,1.08437245981717e-06,"Neurons","Ap2b1"
"Glrx32",4.56367772870044e-11,0.371717483903857,0.458,0.282,1.14680657644513e-06,"Neurons","Glrx3"
"Cyb5r41",4.6068823188838e-11,0.506429749279404,0.272,0.148,1.15766345791231e-06,"Neurons","Cyb5r4"
"Max1",4.61762260133299e-11,0.363951772557512,0.294,0.16,1.16036238348897e-06,"Neurons","Max"
"Casp8ap21",4.71414229116176e-11,0.432842110229698,0.296,0.162,1.18461681634604e-06,"Neurons","Casp8ap2"
"Hnrnpa03",5.87765550278898e-11,0.298944886581692,0.744,0.546,1.47699605129584e-06,"Neurons","Hnrnpa0"
"Gtf3c6",6.07595376012801e-11,0.644751779916586,0.266,0.147,1.52682642038257e-06,"Neurons","Gtf3c6"
"Psmc32",6.67324324145448e-11,0.266897831774987,0.6,0.397,1.6769192941451e-06,"Neurons","Psmc3"
"Trip12",6.78912264777386e-11,0.351451440184951,0.432,0.264,1.70603863015909e-06,"Neurons","Trip12"
"Trip11",7.0036801069748e-11,0.373367382186048,0.47,0.302,1.7599547740817e-06,"Neurons","Trip11"
"Araf",7.40577701169175e-11,0.479134093001993,0.268,0.144,1.86099770526802e-06,"Neurons","Araf"
"Smu11",7.60662078142524e-11,0.430173586992748,0.312,0.178,1.91146773616435e-06,"Neurons","Smu1"
"Pgp3",7.81303806884838e-11,0.369465862154391,0.37,0.22,1.96333833632091e-06,"Neurons","Pgp"
"Prxl2c4",8.07268641183045e-11,0.569263433643433,0.28,0.157,2.02858536842887e-06,"Neurons","Prxl2c"
"Mrps172",9.03199697589655e-11,0.434730966354346,0.336,0.197,2.26965052007304e-06,"Neurons","Mrps17"
"Syncrip2",9.19831130465114e-11,0.285570044304829,0.526,0.333,2.31144364774579e-06,"Neurons","Syncrip"
"Nucb12",9.93034026063891e-11,0.352288906752219,0.406,0.252,2.49539520409595e-06,"Neurons","Nucb1"
"Ppa23",9.96540243784760e-11,0.520971544439522,0.278,0.156,2.50420597860672e-06,"Neurons","Ppa2"
"Ilrun",1.00625242271983e-10,0.436430544136074,0.362,0.218,2.52861171305266e-06,"Neurons","Ilrun"
"Ube2j21",1.02248242142547e-10,0.49899869520285,0.278,0.153,2.56939607680008e-06,"Neurons","Ube2j2"
"Dock83",1.02768327780211e-10,0.274422876437303,0.416,0.243,2.58246530878892e-06,"Neurons","Dock8"
"Snrpa2",1.0733615203775e-10,0.495414498772194,0.28,0.154,2.69725016455661e-06,"Neurons","Snrpa"
"Rab1b",1.18794218171506e-10,0.417773060101569,0.32,0.181,2.98517990843178e-06,"Neurons","Rab1b"
"Cct72",1.21475188947903e-10,0.254332188792778,0.538,0.348,3.05255002307185e-06,"Neurons","Cct7"
"Ndufa82",1.43536279697665e-10,0.270334658734133,0.57,0.379,3.60692317252263e-06,"Neurons","Ndufa8"
"Copz1",1.44856248015626e-10,0.447379926479907,0.294,0.166,3.64009265638467e-06,"Neurons","Copz1"
"Brd71",1.60211163473967e-10,0.371341739127163,0.398,0.244,4.02594632693731e-06,"Neurons","Brd7"
"Ube2f",1.61147246270744e-10,0.565733977572157,0.266,0.147,4.04946915153753e-06,"Neurons","Ube2f"
"Rbm33",1.63643493938319e-10,0.490690856423707,0.3,0.167,4.11219735917602e-06,"Neurons","Rbm33"
"Copb22",1.75178284925418e-10,0.295153557750617,0.486,0.308,4.40205512189083e-06,"Neurons","Copb2"
"Angel2",1.86604696848685e-10,0.54435567920605,0.288,0.162,4.6891894271106e-06,"Neurons","Angel2"
"Gapvd1",1.96574151785343e-10,0.424007278746844,0.336,0.194,4.9397118602139e-06,"Neurons","Gapvd1"
"Exosc41",2.17098805744345e-10,0.527839706541379,0.266,0.146,5.45547588954964e-06,"Neurons","Exosc4"
"Ndufb72",2.32469308784517e-10,0.251090026465864,0.842,0.642,5.84172126044612e-06,"Neurons","Ndufb7"
"Glod42",2.7021172417952e-10,0.472029803463772,0.306,0.177,6.79015041690715e-06,"Neurons","Glod4"
"Yy11",2.85328699923415e-10,0.310594345837657,0.53,0.344,7.17002490037548e-06,"Neurons","Yy1"
"Csnk1e",2.94685612639604e-10,0.421493739676395,0.304,0.176,7.40515476002061e-06,"Neurons","Csnk1e"
"Dnajc212",3.14306115385929e-10,0.368883226212936,0.366,0.221,7.89819837353301e-06,"Neurons","Dnajc21"
"Gm162861",3.96195593056677e-10,0.389455774147932,0.382,0.232,9.95599905792124e-06,"Neurons","Gm16286"
"Rbm42",3.96622104779654e-10,0.416812676567478,0.354,0.212,9.96671687100792e-06,"Neurons","Rbm42"
"Ergic33",3.97664867495447e-10,0.33393774988126,0.408,0.252,9.99292045529309e-06,"Neurons","Ergic3"
"Abce11",4.09223232912312e-10,0.474449431715467,0.264,0.146,1.02833706198535e-05,"Neurons","Abce1"
"Sf3a31",4.28423802192896e-10,0.489822321637002,0.302,0.174,1.07658617253053e-05,"Neurons","Sf3a3"
"Washc2",4.39681208831649e-10,0.349236845826307,0.294,0.164,1.10487490967305e-05,"Neurons","Washc2"
"Smim20",4.51404923418083e-10,0.572791915281655,0.258,0.142,1.1343354320573e-05,"Neurons","Smim20"
"Sertad21",4.56975766520019e-10,0.652628791955377,0.286,0.163,1.14833440368816e-05,"Neurons","Sertad2"
"Akap8l1",4.57393551178928e-10,0.522559798909077,0.274,0.152,1.14938425475753e-05,"Neurons","Akap8l"
"Mrps124",4.62725416666334e-10,0.436467731673398,0.38,0.237,1.16278269954083e-05,"Neurons","Mrps12"
"Csnk1g22",4.7063223588557e-10,0.356605326966928,0.37,0.223,1.18265174555685e-05,"Neurons","Csnk1g2"
"Tmed21",4.92949479007735e-10,0.286705550804642,0.722,0.508,1.23873274579854e-05,"Neurons","Tmed2"
"Ugp23",4.96943407423977e-10,0.258130931129497,0.35,0.205,1.24876908851571e-05,"Neurons","Ugp2"
"Mark3",5.10950260684653e-10,0.376325234648027,0.33,0.191,1.28396691007446e-05,"Neurons","Mark3"
"Zzz32",5.55406339003521e-10,0.484242911482594,0.29,0.167,1.39568058928195e-05,"Neurons","Zzz3"
"Fam104a1",5.79941796079316e-10,0.281692573611628,0.478,0.31,1.45733573936771e-05,"Neurons","Fam104a"
"Supt20",5.89501549827946e-10,0.359449444062927,0.288,0.161,1.48135844456265e-05,"Neurons","Supt20"
"Stk111",5.94656520484525e-10,0.37163126136663,0.316,0.183,1.49431237032556e-05,"Neurons","Stk11"
"Med302",6.54910860411029e-10,0.393036828258584,0.334,0.195,1.64572550112687e-05,"Neurons","Med30"
"Arl2bp",6.60205373867867e-10,0.458977781246889,0.274,0.153,1.65903008399256e-05,"Neurons","Arl2bp"
"Washc3",6.8070258740195e-10,0.54288203388123,0.254,0.14,1.71053753188236e-05,"Neurons","Washc3"
"Nsrp1",7.37953162451559e-10,0.285480707343968,0.386,0.234,1.85440250192452e-05,"Neurons","Nsrp1"
"Dhrs1",8.7799910998941e-10,0.491380292334707,0.252,0.139,2.20632396349239e-05,"Neurons","Dhrs1"
"Rtraf2",9.47453178561796e-10,0.307568409324453,0.634,0.441,2.38085509240794e-05,"Neurons","Rtraf"
"Wapl2",9.53520884955404e-10,0.28697068671687,0.528,0.344,2.39610263180443e-05,"Neurons","Wapl"
"Cct82",9.72575829933319e-10,0.2763588892167,0.522,0.34,2.44398580303944e-05,"Neurons","Cct8"
"Gatad2b1",1.01663178453472e-09,0.331879939627622,0.334,0.198,2.5546940113573e-05,"Neurons","Gatad2b"
"Zfp3263",1.12179115721094e-09,0.414927174013707,0.32,0.187,2.81894899895538e-05,"Neurons","Zfp326"
"Mdm2",1.350410168056e-09,0.464184391999161,0.258,0.144,3.39344571130792e-05,"Neurons","Mdm2"
"Tmem131",1.71262907091981e-09,0.394790446740297,0.26,0.142,4.3036655923144e-05,"Neurons","Tmem131"
"Wdr614",1.72861371119952e-09,0.363331750562978,0.342,0.206,4.34383339487327e-05,"Neurons","Wdr61"
"Hpcal1",1.73597975028172e-09,0.480125669056043,0.252,0.14,4.36234351448292e-05,"Neurons","Hpcal1"
"Cwf19l21",1.80078790138721e-09,0.312254959078487,0.336,0.202,4.52519991739592e-05,"Neurons","Cwf19l2"
"Ndufa14",1.86854882978878e-09,0.307384276327168,0.724,0.531,4.69547635437623e-05,"Neurons","Ndufa1"
"4932438A13Rik1",1.98380605557678e-09,0.272710286169714,0.388,0.238,4.98510623705889e-05,"Neurons","4932438A13Rik"
"Gtf2f11",1.98970350664989e-09,0.398704653512777,0.308,0.181,4.99992594186051e-05,"Neurons","Gtf2f1"
"Zfp1481",2.15890605158077e-09,0.307268840987503,0.402,0.254,5.42511501701731e-05,"Neurons","Zfp148"
"Tm2d11",2.17274766933135e-09,0.38145179825211,0.288,0.167,5.45989761826275e-05,"Neurons","Tm2d1"
"Cab391",2.19636956433197e-09,0.312740643014645,0.414,0.263,5.51925707820981e-05,"Neurons","Cab39"
"Swi53",2.21247997701605e-09,0.256617152345425,0.66,0.464,5.55974093424363e-05,"Neurons","Swi5"
"Eed1",2.29335511919865e-09,0.39138803408707,0.25,0.137,5.7629720790343e-05,"Neurons","Eed"
"Pnpla81",2.36375497908408e-09,0.321310278520457,0.362,0.223,5.93987988694039e-05,"Neurons","Pnpla8"
"P2rx42",2.71033776834766e-09,0.293288831313407,0.312,0.182,6.81080777808082e-05,"Neurons","P2rx4"
"Fbxo11",3.18335233848069e-09,0.37059909301567,0.256,0.141,7.99944609136814e-05,"Neurons","Fbxo11"
"Ggnbp21",3.23367427676104e-09,0.302860773208173,0.426,0.273,8.12590009007281e-05,"Neurons","Ggnbp2"
"Zzef1",3.5309565940762e-09,0.439652919341089,0.264,0.149,8.87294082525408e-05,"Neurons","Zzef1"
"Dnttip21",3.99238052610812e-09,0.269377554973258,0.398,0.25,0.000100324530240571,"Neurons","Dnttip2"
"Elf22",4.77717779548597e-09,0.274722712196691,0.374,0.227,0.000120045700822767,"Neurons","Elf2"
"Exosc31",4.93715974671022e-09,0.448272183968747,0.27,0.156,0.000124065887275081,"Neurons","Exosc3"
"Mrpl144",5.41897980500814e-09,0.274269372607615,0.452,0.291,0.00013617354352005,"Neurons","Mrpl14"
"Pdxdc13",5.510636041939e-09,0.460083801273248,0.254,0.145,0.000138476773097885,"Neurons","Pdxdc1"
"Topors",5.72168399251552e-09,0.297120732014251,0.286,0.166,0.000143780197047923,"Neurons","Topors"
"Snx9",6.44026176237853e-09,0.427628942121103,0.256,0.146,0.00016183733782681,"Neurons","Snx9"
"Gadd45gip13",6.54040961528286e-09,0.434202767196589,0.334,0.207,0.000164353953222443,"Neurons","Gadd45gip1"
"Eif3l2",1.097362459449e-08,0.374002823483682,0.342,0.211,0.000275756212434939,"Neurons","Eif3l"
"Ddx181",1.11419554724298e-08,0.30980426773141,0.328,0.199,0.000279986199066689,"Neurons","Ddx18"
"Prpf39",1.14358185676573e-08,0.45472479712396,0.25,0.143,0.000287370684786661,"Neurons","Prpf39"
"Cdc73",1.25418526992377e-08,0.369223987224156,0.278,0.164,0.000315164216479144,"Neurons","Cdc73"
"Chchd32",1.51321303914845e-08,0.366258728210413,0.272,0.158,0.000380255304607613,"Neurons","Chchd3"
"Tomm222",1.78371261553066e-08,0.265679875683755,0.538,0.361,0.000448229143156698,"Neurons","Tomm22"
"Commd13",1.99477231130597e-08,0.26205617173971,0.398,0.254,0.000501266334108077,"Neurons","Commd1"
"Gm472832",2.05817113271795e-08,0.286174457533746,0.358,0.225,0.000517197823940693,"Neurons","Gm47283"
"Lsm72",2.41079105327362e-08,0.375470525473705,0.32,0.198,0.000605807683777127,"Neurons","Lsm7"
"Rad23a3",2.426804243114e-08,0.338933174382626,0.316,0.191,0.000609831638252116,"Neurons","Rad23a"
"Tm2d21",3.84200498446199e-08,0.255312854986087,0.368,0.233,0.000965457432545453,"Neurons","Tm2d2"
"Khdrbs12",4.49273820408312e-08,0.260269387593528,0.488,0.326,0.00112898018330405,"Neurons","Khdrbs1"
"Uqcc31",5.24369453274381e-08,0.255477572895769,0.346,0.216,0.00131768799913319,"Neurons","Uqcc3"
"Jup4",5.8047306825631e-08,0.350996915470677,0.252,0.148,0.00145867077322128,"Neurons","Jup"
"Msl11",5.97323140663169e-08,0.329219749493698,0.326,0.204,0.00150101332017248,"Neurons","Msl1"
"Wdr45b",7.62616583062615e-08,0.384040398946945,0.276,0.166,0.00191637921157805,"Neurons","Wdr45b"
"Dram2",1.06754333745042e-07,0.326027554749162,0.252,0.148,0.00268262965267917,"Neurons","Dram2"
"Hint31",1.0679983031089e-07,0.401114402731843,0.26,0.156,0.00268377293588236,"Neurons","Hint3"
"Nbeal13",1.16295163125031e-07,0.271816304080635,0.318,0.198,0.00292238115416891,"Neurons","Nbeal1"
"Snrpa11",1.32048627096535e-07,0.275515810822522,0.276,0.167,0.00331824995030882,"Neurons","Snrpa1"
"Gmfb",1.40908600043004e-07,0.291564412273635,0.28,0.168,0.00354089221048065,"Neurons","Gmfb"
"Rxylt11",1.57616810294187e-07,0.389976765686271,0.252,0.152,0.00396075282588262,"Neurons","Rxylt1"
"Spg21",1.59634310849338e-07,0.287089375176088,0.292,0.179,0.00401145059733302,"Neurons","Spg21"
